mission_id,real_arrival_km,real_arrival_time,speed,arrival_time,cluster
2022041087,18,25,103.22,35.4,1
2022041074,29.4,19,102.14,53.62,1
2022041064,17.8,12,103.47,41.03,1
2022041062,30.7,20,99.81,31.82,1
2022041028,28.5,17,102.03,52.83,1
2022041024,25.9,19,92.22,29.77,1
2022041018,29.7,18,104.34,31.62,1
2022041008,18.4,14,94.89,39.07,1
2022040988,15.7,10,102.56,32.58,1
2022040973,17.8,20,106.12,35.78,1
2022040930,24.5,24,102.46,34.85,1
2022040859,32.5,21,108.61,41.48,1
2022040848,29.6,20,107.14,38.38,1
2022040841,19.1,21,109.6,33.93,1
2022040828,17.8,21,100.59,32.55,1
2022040807,32.2,24,99.86,42.6,1
2022040804,14.8,10,103.51,33.93,1
2022040784,32.7,26,99.94,45.35,1
2022040742,27.7,18,90.29,40.33,1
2022040733,29.6,23,101.26,31.05,1
2022040714,25.5,18,105.02,41.65,1
2022040712,31.5,28,102.59,33.9,1
2022040686,24.5,17,99.62,55.8,1
2022040667,22.3,16,110.02,32.37,1
2022040639,29.8,22,97.91,31.2,1
2022040617,37.2,24,102,48.15,1
2022040589,27.1,23,103.16,32.55,1
2022040567,18.2,18,101.49,41.03,1
2022040553,29.6,23,102.64,39.45,1
2022040535,22.3,13,107.23,32.83,1
2022040518,19.9,13,92.09,39.75,1
2022040501,24.5,16,101.61,33.2,1
2022040490,19.2,13,102.5,31.85,1
2022040469,19.1,11,105.8,32.32,1
2022040449,30,20,102.4,34.17,1
2022040440,16.4,20,109.58,32.03,1
2022040403,26.4,16,57.95,42.38,1
2022040278,28.9,23,106.78,40.77,1
2022040257,20.3,18,90.97,31.08,1
2022040187,26.4,18,95.55,51.38,1
2022040186,28.4,20,96.05,49.2,1
2022040184,23.4,17,34.55,31.27,1
2022040170,36,24,83.78,46.95,1
2022040169,22.4,16,90.12,39.67,1
2022040148,32.5,22,93.23,51.58,1
2022040144,32.4,22,94.78,40.37,1
2022040139,31.6,22,45.77,41.75,1
2022040089,15.7,11,91.48,33.03,1
2022040078,25.2,19,96.43,30.1,1
2022040075,27.8,17,42.75,30.63,1
2022040074,22.3,14,106.81,39.07,1
2022040059,35.7,23,104.18,45.45,1
2022040049,20.8,16,98.81,37.37,1
2022031816,20,13,105.85,32.62,1
2022031807,25.8,24,101.27,42.55,1
2022031764,22.1,13,98.07,35.52,1
2022031756,37,22,106.7,48.5,1
2022031753,16.1,11,102.62,36.12,1
2022031750,20.3,17,104.85,41.65,1
2022031734,25.2,17,98.02,35.03,1
2022031725,25,16,97.32,34.45,1
2022031701,28.6,22,94.62,28.93,1
2022031692,32,21,101.15,37.47,1
2022031610,29.1,20,95.44,36.35,1
2022031609,27.8,19,94.71,28.98,1
2022031608,27.4,20,93.92,31.57,1
2022031607,29.9,20,89.63,32.38,1
2022031587,31.8,24,98.79,32.78,1
2022031523,25,19,105.19,35.65,1
2022031506,27.5,21,101.9,34.92,1
2022031470,28.6,22,90.07,40.75,1
2022031400,28.2,26,103.35,56.93,1
2022031393,17.8,19,102.47,33,1
2022031385,22.3,15,85.62,31.25,1
2022031384,21.3,16,104.04,46.35,1
2022031342,22,15,84.37,31.03,1
2022031330,14.8,11,93.9,33.5,1
2022031291,23.4,17,93.69,33.75,1
2022031269,25.2,21,102.07,37.12,1
2022031254,28.2,21,90.82,55,1
2022031237,24.3,17,100.03,33.17,1
2022031235,25.8,20,100.63,38.92,1
2022031223,26.9,16,109.43,29.25,1
2022031214,28.6,21,96.9,30.13,1
2022031213,17.1,11,100.84,34.97,1
2022031201,28.2,19,100.41,33.05,1
2022031175,23.4,16,101.53,33.02,1
2022031159,28.5,20,106.76,36.6,1
2022031107,26.8,21,109.52,36.25,1
2022031083,17,12,96.35,33.1,1
2022031036,26.5,18,107.49,36.4,1
2022031014,27.9,17,38.87,33.28,1
2022030996,18.8,13,105.07,35.93,1
2022030975,17.5,13,99.06,35.82,1
2022030931,27.2,18,101.29,43.73,1
2022030927,23,16,96.89,36.65,1
2022030919,23.2,18,84.45,32.82,1
2022030855,22.8,15,105.83,37.43,1
2022030838,24.8,17,77.06,41.05,1
2022030817,25.2,19,98.73,45.32,1
2022030813,27.3,21,100.69,50.25,1
2022030808,32.6,19,99.26,37,1
2022030787,27.8,19,101.72,42.82,1
2022030773,30.8,28,101.91,45.17,1
2022030764,17.4,13,99.79,34.33,1
2022030751,22.3,17,105.77,31.45,1
2022030690,19.1,13,102.46,37.67,1
2022030660,28,19,87.59,35.12,1
2022030653,16.9,16,100.36,37,1
2022030650,15.8,20,102.09,36.82,1
2022030632,21.1,22,104.61,36.05,1
2022030596,29.8,23,98.16,32.92,1
2022030573,29.7,26,108.05,34.02,1
2022030546,18.6,14,109.02,37.77,1
2022030544,20.5,17,100.67,37.72,1
2022030543,26.2,21,100.59,42.37,1
2022030530,29.6,18,102.58,48.53,1
2022030486,23.6,16,105.65,47.45,1
2022030451,28,17,101.86,42.62,1
2022030424,27.1,23,100.53,35.53,1
2022030409,34.7,22,102.52,46.05,1
2022030373,21,18,104.14,48.22,1
2022030360,26.6,21,100.83,33.68,1
2022030355,22.6,15,99.12,33,1
2022030340,30.8,23,98.15,30.05,1
2022030323,22,15,75.17,42.67,1
2022030291,23.5,16,94.93,36.2,1
2022030259,23.2,22,103.07,47.03,1
2022030220,28.5,20,101.78,47.37,1
2022030207,27.4,19,95.78,37.75,1
2022030179,22.4,17,111.64,32.62,1
2022030178,22.4,15,105.7,31.48,1
2022030130,19.5,15,100.03,34.27,1
2022030124,29.8,18,106.27,29.37,1
2022030105,27.8,18,106.83,30.73,1
2022030094,37.3,23,99.08,47.62,1
2022030084,18.2,19,39.63,36.68,1
2022030080,26.5,18,102.57,45.4,1
2022021811,20.1,12,94.36,38.63,1
2022021780,35.2,24,99.37,48.47,1
2022021649,22.5,19,97.39,38.25,1
2022021574,25.1,15,106.02,38.87,1
2022021573,19.6,19,102.16,35.03,1
2022021549,30.5,19,100.97,32.57,1
2022021528,25.5,18,85.24,54.07,1
2022021527,28.2,17,103.07,30.95,1
2022021522,22.4,16,97.47,48.05,1
2022021515,29.9,22,100.48,28.57,1
2022021513,28.4,18,100.35,52.33,1
2022021505,26.8,22,102.87,33.5,1
2022021493,22.2,14,105.86,38.42,1
2022021469,20,13,97.38,40.08,1
2022021463,25.1,25,101.74,37.82,1
2022021429,27,18,102.7,50.62,1
2022021419,21,14,102.43,32.23,1
2022021405,22.3,15,98.61,38.67,1
2022021322,30.7,25,97.85,36.22,1
2022021275,16.8,11,93.62,36.18,1
2022021248,20.4,12,96.47,45.52,1
2022021245,25.4,15,97.23,33.57,1
2022021214,20.5,14,109.49,31.52,1
2022021178,25.1,18,100.15,33.38,1
2022021172,15.5,9,102.31,35.2,1
2022021168,18.9,21,100.44,41.82,1
2022021139,16.3,19,51.98,33.5,1
2022021122,29.7,22,100.21,32.7,1
2022021120,17.6,12,104.8,35.3,1
2022021110,22.2,22,101.76,35.28,1
2022021109,20.2,20,100.63,44.67,1
2022021097,29.8,22,91.48,29.98,1
2022021041,29.7,23,104,43.12,1
2022021002,34.5,21,106.53,40.97,1
2022020987,26.5,18,106.01,55.67,1
2022020966,31.2,27,101.19,41.78,1
2022020955,24.5,17,83.24,33.88,1
2022020928,32.1,26,98.64,38,1
2022020917,16.6,14,101.07,35.33,1
2022020909,23.1,15,99.85,42.32,1
2022020869,20.7,17,101.52,34.35,1
2022020858,20.8,23,100.05,44.05,1
2022020830,31.2,23,102.99,30.9,1
2022020816,14.7,10,99.87,32.42,1
2022020790,31.1,20,99.71,36.9,1
2022020779,19.2,16,109.09,31.33,1
2022020722,25,27,92.03,45,1
2022020692,35.9,21,104.32,45.78,1
2022020686,29.6,27,100.99,34.73,1
2022020633,24.4,23,98.02,43.35,1
2022020596,29.7,22,99.12,31.8,1
2022020592,32.3,24,97.85,45.12,1
2022020584,20.7,14,106.22,41.1,1
2022020542,20.4,20,100.91,42.97,1
2022020538,18.6,13,88.98,44.02,1
2022020535,25.4,24,102.45,36.85,1
2022020531,25.2,24,102.41,32.33,1
2022020530,26.2,17,95.46,36.5,1
2022020521,19.3,13,107.39,32.53,1
2022020501,21.5,15,97.41,43.3,1
2022020497,16.5,17,102.69,33.02,1
2022020469,22,16,101.53,47.68,1
2022020409,28.9,22,87.17,29.75,1
2022020377,14.2,20,93.04,33.35,1
2022020360,28.6,22,79.03,29.25,1
2022020359,25.5,17,46.06,34.55,1
2022020330,24.3,15,104.91,46.03,1
2022020225,27,19,100.06,47.45,1
2022020224,27,19,103.6,39.57,1
2022020172,23.9,20,92.25,31.68,1
2022020094,24.2,16,62.55,40.3,1
2022020015,23.2,22,105.35,35.82,1
2022020011,25.2,23,108.49,35.45,1
2022011856,23.2,22,108.42,33.72,1
2022011802,18.3,19,101.03,37.6,1
2022011711,26.5,18,101.15,53.25,1
2022011709,16.1,10,105.45,35.62,1
2022011685,14.8,9,88.2,34.55,1
2022011659,18.5,13,101.32,33.9,1
2022011642,23.2,22,105.64,40.73,1
2022011603,27.9,17,101.16,29.9,1
2022011599,19.8,13,104.14,37.48,1
2022011569,23.8,23,101.9,37.03,1
2022011543,30.1,19,102.36,34.07,1
2022011539,16.8,12,97.17,32.95,1
2022011537,18.7,13,98.39,37.17,1
2022011523,30.3,23,106.98,52.58,1
2022011494,20.8,14,104.63,34.63,1
2022011436,29.2,19,98.07,34.97,1
2022011435,35.6,23,103.26,48.5,1
2022011416,19.6,13,62.22,40.75,1
2022011387,19.1,14,98.12,36.55,1
2022011330,30.8,24,107.84,32.55,1
2022011257,23.3,16,79.47,52.82,1
2022011249,16.3,11,87.49,36.08,1
2022011231,35.3,23,100.81,48.92,1
2022011229,26.4,18,99.39,52.32,1
2022011216,27,19,99.31,39.75,1
2022011212,16.8,11,98.43,36.15,1
2022011183,26.9,18,98.89,45.9,1
2022011160,28.4,19,102.24,39.98,1
2022011141,16.6,18,103.96,39.47,1
2022011134,30.1,24,107.54,44.72,1
2022011104,18.1,12,105.83,39.68,1
2022011077,24.2,23,108.15,33.3,1
2022011076,15.5,16,87.08,32.2,1
2022011047,25.2,23,101.78,30.83,1
2022011039,23.9,21,100.29,31.38,1
2022010994,27.1,17,103.79,31.78,1
2022010969,19.6,14,98.82,38.52,1
2022010967,36.7,23,97.78,47.77,1
2022010965,26.1,20,106.94,39.32,1
2022010963,29.5,19,100.53,38.8,1
2022010962,25.8,17,101.83,42.47,1
2022010954,22.7,20,107.84,35.43,1
2022010897,25.4,17,108.38,32.62,1
2022010886,24,15,34.01,34.57,1
2022010883,23.3,19,95.16,31.92,1
2022010853,21.6,22,103.49,35.35,1
2022010837,27,18,100.31,32.27,1
2022010814,21.3,22,103.53,33.02,1
2022010789,26.8,16,98.43,35.73,1
2022010785,21.6,15,100.84,37.55,1
2022010780,18.5,12,102.7,34.18,1
2022010778,23.7,17,99.29,36.97,1
2022010760,22.9,18,107.65,39.9,1
2022010719,31.3,22,100.23,42.95,1
2022010702,31.9,20,100.4,40.92,1
2022010680,19.2,13,103.03,38.45,1
2022010653,15.3,12,99.18,32.28,1
2022010634,28,19,102.43,49.05,1
2022010584,24,16,97.36,50.13,1
2022010574,22.3,15,104.32,36.88,1
2022010550,16.1,14,94.64,38.17,1
2022010549,21,14,83.76,45.13,1
2022010533,25.2,19,89.3,39.7,1
2022010530,22.9,17,98.98,33.65,1
2022010522,28.8,18,99.55,32.9,1
2022010457,30.9,20,102.91,46.65,1
2022010435,28.4,18,107.05,45.1,1
2022010411,25.3,17,101.59,41.2,1
2022010400,23.4,15,86.89,40.78,1
2022010396,16.2,12,97.72,38.23,1
2022010380,16.6,18,101.87,35.15,1
2022010379,18.8,13,103.11,36.73,1
2022010370,19,17,97.4,37.35,1
2022010355,31,21,99.81,47.32,1
2022010351,22.5,18,102.77,30.3,1
2022010350,27.5,18,103.89,41.87,1
2022010348,23.1,18,103.79,32.37,1
2022010315,26.8,20,100,39.03,1
2022010302,32.4,28,100.5,34.55,1
2022010301,21.7,17,102.77,32.6,1
2022010293,29.2,26,101.03,39.48,1
2022010261,23.4,16,91.97,51.73,1
2022010226,31.2,21,90.67,31.7,1
2022010220,24.3,17,103.22,46.07,1
2022010218,32.4,22,95.56,37.17,1
2022010196,29,19,103.14,42.12,1
2022010181,34.3,28,96.75,41.17,1
2022010161,29.5,26,92.55,32.6,1
2022010053,30.3,19,88.75,39.1,1
2022010043,30.2,23,89.67,33.52,1
2022010014,26,17,102.32,29.97,1
2021122108,27.8,19,98.77,32.8,1
2021122107,17,12,95.37,39.05,1
2021122095,15.8,14,75.21,32.7,1
2021122059,21.2,18,90.42,38.6,1
2021122049,24.6,16,100.29,34.42,1
2021122047,31.6,19,106.5,34.33,1
2021122040,23.7,15,104.94,34.62,1
2021122024,25,16,98.26,36.32,1
2021121980,33.2,23,102.56,40.62,1
2021121917,23.7,18,96.41,34.1,1
2021121889,29.2,19,87.42,33.87,1
2021121886,28.4,19,91.4,34.7,1
2021121884,26.4,18,90.24,41.82,1
2021121861,24.1,22,105.14,38.15,1
2021121801,15,9,94.78,35.47,1
2021121791,28.2,19,96.57,30.38,1
2021121779,23.2,16,106.72,37.88,1
2021121771,26.6,18,103.42,40.2,1
2021121761,29.2,19,62.24,29.68,1
2021121719,21.1,16,96.07,43.28,1
2021121707,32.4,20,102.69,48.33,1
2021121699,17.7,19,98.69,35.72,1
2021121684,17.8,11,96.56,34.3,1
2021121682,19.2,12,99.35,36.07,1
2021121652,29.8,17,98.53,38.22,1
2021121639,21.4,14,46.55,33.45,1
2021121632,18.5,13,95.89,32.33,1
2021121623,25.7,19,90.58,33.17,1
2021121589,20.4,14,84.92,43.9,1
2021121588,25.2,23,96.99,35.75,1
2021121562,17.3,18,95.98,37.58,1
2021121549,18.8,14,97.96,35.7,1
2021121544,21.2,17,98.88,36.08,1
2021121531,26,15,105.64,36.2,1
2021121513,18.5,15,86.17,37.32,1
2021121499,31,21,106.63,41.82,1
2021121498,31.6,23,92.99,31.75,1
2021121488,29.3,19,104.82,31.12,1
2021121482,27.8,18,85.88,39.17,1
2021121396,28,20,101.87,29.13,1
2021121356,26,17,37.71,41.48,1
2021121348,31.3,18,107.94,50.3,1
2021121302,27,23,96.82,56.8,1
2021121298,17.7,14,109.65,35.27,1
2021121293,29.5,19,106.7,29.75,1
2021121291,22.1,15,105.44,43.65,1
2021121265,35,23,99.81,46,1
2021121264,23.7,15,91.51,37.32,1
2021121243,25.2,18,100.49,39.77,1
2021121230,23.3,16,97.67,31.25,1
2021121204,26.2,21,104.06,31.88,1
2021121186,20.6,13,92.06,49.25,1
2021121156,20.8,13,96.18,40.53,1
2021121134,28.5,18,98.48,47.23,1
2021121111,18.1,12,106.76,38.87,1
2021121104,31.9,29,97.15,38.78,1
2021121100,23.7,17,48.93,36.37,1
2021121074,16.6,17,102.81,31.82,1
2021121059,20,13,103.93,41.45,1
2021120998,18.3,14,100.78,43.02,1
2021120983,31.2,23,96.84,32.72,1
2021120965,21.3,15,99.13,32.62,1
2021120953,20.8,17,100.09,44.22,1
2021120949,27.5,25,101.81,32.65,1
2021120939,30.4,27,103.54,53.72,1
2021120899,29.2,18,100.01,39.55,1
2021120876,18.1,19,97.29,35.72,1
2021120865,32.3,20,66.92,35.05,1
2021120831,23.9,19,84.43,40.13,1
2021120825,15.1,10,92.99,33.42,1
2021120817,17.5,16,107.48,35.72,1
2021120815,29.6,20,71.18,34.08,1
2021120811,32.3,26,93.6,36.32,1
2021120809,29.8,22,102.85,30.23,1
2021120794,31.7,20,109.43,51.65,1
2021120772,27.9,16,108.74,48.18,1
2021120752,19.4,13,103.66,34.32,1
2021120662,33.2,19,104.7,38.57,1
2021120586,16.6,18,98.46,33.25,1
2021120575,29.3,21,104.9,29.73,1
2021120564,28.8,22,97.14,30.78,1
2021120552,32.1,21,98.45,40.02,1
2021120549,21.2,19,103.39,44.15,1
2021120536,28.6,17,106.71,31.4,1
2021120532,28.9,21,98.64,43.63,1
2021120523,30.7,18,106.86,30.18,1
2021120515,18.7,19,89.23,38.6,1
2021120491,28.8,19,93.54,55.93,1
2021120488,20.8,14,102.75,32.28,1
2021120483,24.1,23,101.65,33.03,1
2021120462,25.7,16,82.65,31,1
2021120446,36.7,23,105.21,49.78,1
2021120440,22.3,15,97.05,30.93,1
2021120433,26.5,18,103.04,35.2,1
2021120390,18.6,14,100.68,35.7,1
2021120376,18.9,13,106.64,43.68,1
2021120315,28.5,20,109.66,45.58,1
2021120294,28.6,23,101.26,45.68,1
2021120290,17.8,16,97.69,34.83,1
2021120257,29.8,22,101.25,31.17,1
2021120223,30,23,100.39,40.17,1
2021120213,37.5,22,96.17,49.22,1
2021120212,25.7,16,103.49,40.27,1
2021120160,29.8,17,110.75,29.9,1
2021120131,28,18,95.55,36.15,1
2021120109,26.9,21,96.97,39.78,1
2021120106,19.5,20,96.58,34.45,1
2021120063,24.3,18,99.75,53.13,1
2021120058,15.1,12,97.91,32.42,1
