mission_id,real_arrival_km,real_arrival_time,speed,arrival_time,cluster
2022041693,28.6,19,102.34,62.92,0
2022041610,52.8,35,96.95,62.8,0
2022041477,49.4,38,105.41,77.67,0
2022041051,59.6,41,104.65,62.73,0
2022040925,37.3,24,102.66,57.33,0
2022040821,30.7,27,84.83,65.9,0
2022040662,47,34,101.47,48.47,0
2022040607,40.4,27,101.96,77.25,0
2022040600,58.5,39,105.31,46.6,0
2022040551,36.5,23,85.52,64,0
2022040541,44.4,26,105.18,51.57,0
2022040540,43.5,25,104.45,59.98,0
2022040420,27.2,17,86.3,61.95,0
2022030970,51.3,38,105.68,71.82,0
2022030569,63.6,37,97.89,79.78,0
2022030385,36,21,108.26,51.18,0
2022030070,69.3,51,98.7,71.53,0
2022021769,54.5,38,98.08,52.9,0
2022021444,37,22,93.9,58.88,0
2022021169,61,37,78.8,82.9,0
2022021143,37.1,27,101.31,59.45,0
2022021040,50.4,29,101.38,71.97,0
2022020926,37,24,104.04,68.15,0
2022020920,60.5,41,104.72,72.32,0
2022020872,40.5,29,97.04,55.23,0
2022020818,44.4,29,90.72,50.6,0
2022020729,62,37,106.24,72.48,0
2022020674,46.6,35,103.66,55.68,0
2022020495,48.4,32,98.81,56.62,0
2022020291,39.2,23,108.73,49.43,0
2022020016,38.5,33,101.03,54.03,0
2022011713,27.7,26,105.46,59.88,0
2022011712,37.6,32,101.67,80.38,0
2022011636,65.1,39,102.93,49.17,0
2022011448,27.3,18,93.68,62,0
2022011008,39.9,31,93.64,94.28,0
2022010797,39.9,25,102.61,51.37,0
2022010627,33.1,24,99.6,66.95,0
2022010552,51.1,33,99.78,53.33,0
2022010542,34,21,102.99,54.27,0
2022010296,27.8,21,98.64,63.5,0
2021121979,33.5,28,103.67,54.15,0
2021121863,36.5,22,95.51,52.65,0
2021121772,43.4,27,94.42,57.6,0
2021121681,36.6,22,95.09,67.92,0
2021121634,44.1,30,87.43,48.68,0
2021121631,39.1,29,96.95,67,0
2021121598,38.9,27,93.61,66.52,0
2021121595,44.4,29,96.65,49.98,0
2021121573,42.2,24,104.64,48.65,0
2021121183,33.8,22,92.85,58.5,0
2021121162,40.1,23,103.73,76.5,0
2021121124,40.2,23,105.85,77.37,0
2021121122,47.2,30,103.35,47.8,0
2021121087,35.3,22,105.88,67.7,0
2021120993,58,39,88.57,52.4,0
2021120908,31.9,20,107.39,57.43,0
2021120665,36.6,24,95.01,63.13,0
2021120619,31.4,20,85.46,75.33,0
2021120590,50.9,37,109.31,66.05,0
2021120184,31.9,23,96.17,64.6,0
2021111663,32.7,20,108.23,63.65,0
2021111554,38.5,27,100.07,60.52,0
2021111411,57.9,38,98.56,47,0
2021110969,54.4,31,100.37,49.73,0
2021110813,34.5,22,103.14,64.95,0
2021110661,43.3,29,101.55,57.38,0
2021110429,37.6,23,101.7,53.57,0
2021110248,43.9,25,104.02,84.1,0
2021110215,31.9,24,102.68,59.3,0
2021110146,55.3,32,104.44,90.98,0
2021110037,34.1,21,104.74,81.37,0
2021110027,43,28,106.88,77.38,0
2021101545,26.7,16,103.62,63.27,0
2021101215,38.4,23,100.29,52.12,0
2021101008,48.6,30,105.17,53.02,0
2021100981,43.2,28,86.21,48.33,0
2021100907,39.6,28,99.9,69.62,0
2021100892,64.7,38,105.61,46.53,0
2021100778,45.4,29,98.25,75.23,0
2021100666,45.2,30,107.34,66.43,0
2021100139,47.4,29,101.03,86.73,0
2021100132,45.8,30,102.55,71.12,0
2021091527,52.7,32,104.31,51.77,0
2021091356,49.7,31,103.09,78.32,0
2021091176,36.5,21,106.14,52.53,0
2021090988,55.8,34,105.14,46.97,0
2021090878,43.2,25,104.51,50.63,0
2021090818,38.6,26,102.23,54.23,0
2021090791,36.9,23,98.21,60.22,0
2021090743,40.2,23,101.61,69,0
2021090555,48.9,31,105.02,65.63,0
2021090490,38.2,22,106.53,62.25,0
2021090251,50.5,32,109.12,51.95,0
2021090150,56.4,39,98.81,46,0
2021090037,33.2,21,105.43,70.97,0
2021081762,46.5,33,94.75,47.38,0
2021081739,36.7,22,107.31,52.33,0
2021081348,37.2,23,103.08,89.07,0
2021081173,57.2,39,93.72,76.72,0
2021081074,39.2,23,106.53,83.22,0
2021080977,53.7,35,108.98,55.02,0
2021080820,40,26,87.7,52.25,0
2021080667,46.6,29,104.52,48.53,0
2021080622,34.4,21,108.65,60.52,0
2021080598,41.5,27,79.58,71.52,0
2021080399,37,24,84.11,71.18,0
2021080062,66.8,41,94.57,81.17,0
2021080060,60.5,38,98.49,81.8,0
2021080059,59.9,38,94.95,92.28,0
2021080057,50.7,31,103.68,72.88,0
2021080030,26.2,17,100.53,62.27,0
2021071719,65,41,105.94,52.93,0
2021071597,49.8,31,100.47,71.7,0
2021071432,40.4,26,105.24,96.78,0
2021071194,64.4,38,98.63,56.03,0
2021071156,36.5,23,102.2,60.9,0
2021071145,36,24,96.87,57.35,0
2021071047,33.8,21,103.75,54.37,0
2021070938,46.1,26,103.66,99.87,0
2021070669,33.8,20,93.33,67.37,0
2021070354,30.1,19,89.31,71.82,0
2021070351,35.8,25,100.75,83.23,0
2021070294,36.1,21,104.18,57.1,0
2021070291,30.4,19,96.19,63.08,0
2021070283,41.3,28,97.98,72.98,0
2021070118,45.5,28,110.22,56.68,0
2021070111,75.3,52,102.78,63.28,0
2021070099,36.9,24,100,54.85,0
2021070006,38.2,22,106.55,80.37,0
2021061648,28.9,19,103.4,69.03,0
2021061620,26.7,28,104.08,58.65,0
2021061605,63.2,37,103.01,59.97,0
2021061505,66.6,43,104.31,47.53,0
2021061484,54.3,35,106.58,62.6,0
2021061388,58.1,35,87.2,45.8,0
2021061325,45.1,27,100.66,94.85,0
2021061304,60.4,36,104.69,54.52,0
2021061251,46.1,27,94.6,52.17,0
2021061061,53.7,35,104.29,58.22,0
2021061022,39.9,24,106.8,49.82,0
2021060963,60,35,102.27,47.27,0
2021060902,62.3,37,103.14,53.97,0
2021060856,61.2,39,98.91,53.33,0
2021060765,56.2,34,111.65,66.82,0
2021060700,36.4,23,107.23,53.7,0
2021060590,53.8,33,101.05,74.13,0
2021060584,66.4,43,103.08,53.83,0
2021060502,32.6,20,99.04,74.68,0
2021060493,40.1,24,105.57,49.82,0
2021060483,41.6,27,97.96,56.48,0
2021060477,35.4,23,100.05,76,0
2021060451,39.2,27,106.93,58.97,0
2021060434,57,35,102.19,57.72,0
2021060432,41.6,28,104.43,73.48,0
2021060401,68.6,44,95.81,44.37,0
2021060398,44.7,30,99.51,105.85,0
2021060372,54.2,33,103.57,56.45,0
2021060349,29.2,20,100.73,65.87,0
2021060321,33.7,21,104.51,69.7,0
2021060229,57.2,38,102.53,47.17,0
2021060161,26.9,15,102.96,59.05,0
2021060134,34.2,21,97.43,53.38,0
2021060054,52.4,33,103.61,48.03,0
2021060046,40.4,26,104.92,72.13,0
2021051941,36,23,104.32,55.83,0
2021051762,36.6,23,98.43,69.33,0
2021051746,41.7,32,102.56,65.22,0
2021051690,69,41,104,54.38,0
2021051677,60.6,39,101.89,52.68,0
2021051650,39.1,22,106.17,62.63,0
2021051622,45.6,30,102.56,57.43,0
2021051599,29,18,99.64,63.83,0
2021051581,62.2,40,108,49.28,0
2021051521,61.2,40,106.17,44.92,0
2021051419,50.9,37,114.15,69.2,0
2021051140,46.4,26,101.25,72.9,0
2021051136,55.2,33,98.64,94.77,0
2021051105,44.6,26,104.3,84,0
2021051084,38,22,106.64,51.2,0
2021051073,59.3,35,101.2,49.5,0
2021051000,48.7,32,102.91,47.58,0
2021050999,74.3,49,110,53.8,0
2021050927,51.7,30,108.11,57.1,0
2021050923,49.6,33,104.23,64.13,0
2021050853,45.8,30,101.16,98.85,0
2021050850,61.8,40,83.35,107.78,0
2021050849,51.6,34,99.36,89.93,0
2021050848,63.6,42,101.91,147.67,0
2021050763,33.8,21,103.09,53.3,0
2021050733,28.4,20,100.62,64.37,0
2021050732,48.2,32,99.56,47.55,0
2021050731,38.4,26,98.9,63.33,0
2021050691,50.9,32,93.94,55.3,0
2021050679,34.8,22,99.8,71.48,0
2021050651,70.8,44,66.7,73.8,0
2021050615,68.3,39,104.13,53.73,0
2021050604,31.9,21,101.61,58.93,0
2021050506,79.6,48,98.95,49.55,0
2021050435,57.2,37,107.43,53.03,0
2021050374,48.8,29,101.44,52.57,0
2021050292,55.1,36,104.95,63.13,0
2021050255,49.9,33,103.42,79.07,0
2021050243,62.7,41,101.47,54.9,0
2021050218,52,34,102.62,55.33,0
2021041909,56.6,34,103.47,79.48,0
2021041873,59.1,35,95.47,47.32,0
2021041774,62.2,41,102.2,53.65,0
2021041746,41.9,26,105.11,94.22,0
2021041723,63.5,38,104.53,56.7,0
2021041695,58.3,39,89.95,49.2,0
2021041692,68.3,46,100.69,44.22,0
2021041680,61.7,41,99.11,48.48,0
2021041579,36.9,22,106.57,64.38,0
2021041539,72.4,46,102.79,52.28,0
2021041510,56.4,37,97.26,46.55,0
2021041494,42.4,29,97.39,49.5,0
2021041458,45.9,31,102.9,48.75,0
2021041354,41,25,103.05,79.7,0
2021041301,54.3,35,79.9,64.13,0
2021041259,39.4,28,112.63,67.97,0
2021041257,63.6,40,96.21,52.08,0
2021041173,50.4,32,101.13,51.65,0
2021041134,59.3,35,85.66,51.67,0
2021041066,35.7,23,103.53,50.95,0
2021041061,44,26,104.38,73.48,0
2021040995,55.9,37,100.89,57.7,0
2021040966,31.8,21,99.84,54.88,0
2021040919,55.4,37,109.34,72.7,0
2021040916,75.4,49,108.63,100.4,0
2021040903,56.4,46,103.58,51.6,0
2021040829,45.9,29,106.47,62.27,0
2021040828,33.7,22,103.72,53,0
2021040826,44.5,27,105.19,61.12,0
2021040803,37.1,23,103.25,88.93,0
2021040768,37.1,26,104.7,54.1,0
2021040765,67.2,53,103.79,47.35,0
2021040536,56.4,46,99.29,49.82,0
2021040515,46.3,37,99.98,73.67,0
2021040513,34.8,25,102.31,52.28,0
2021040511,30.6,22,86.19,70.25,0
2021040475,46.9,30,105.59,75.53,0
2021040474,61.7,45,94.38,106.88,0
2021040445,33.4,25,102.22,74.85,0
2021040439,65.5,40,95.06,47.2,0
2021040438,57.8,40,102.27,70.27,0
2021040436,36,25,102.44,84.72,0
2021040390,60,35,102.96,69,0
2021040359,39.4,26,103.38,55.48,0
2021040295,56.9,38,109.49,61.6,0
2021040274,66.1,39,63.72,138.95,0
2021040148,46.9,32,84.01,48.3,0
2021040124,49.6,28,96.91,46.87,0
2021040094,36.3,22,97.95,62.45,0
2021040045,52.3,35,96.68,51.55,0
2021031681,43.6,30,98.88,50.67,0
2021031630,65.5,40,98.9,58.93,0
2021031612,62.8,42,98.23,47.18,0
2021031584,48.8,33,108.77,52.43,0
2021031578,57.9,39,92.7,51,0
2021031577,62.2,41,65.2,59.6,0
2021031523,56.4,38,102.92,92.02,0
2021031492,43.8,30,97.09,56.38,0
2021031482,50.4,32,101.39,108.12,0
2021031456,29,20,102.41,58.87,0
2021031452,55.8,38,78.5,55.07,0
2021031397,56.4,38,103.88,52.33,0
2021031338,55,39,103.18,80.72,0
2021031322,39.9,27,100.43,63.25,0
2021031265,62.3,44,100.53,50.32,0
2021031139,41.1,29,103.9,54.95,0
2021031122,41.2,30,100.86,61.4,0
2021031100,37.7,26,93.48,52.08,0
2021031098,46.6,30,102.38,110.55,0
2021031093,56.9,41,103.14,67.37,0
2021030996,56.4,40,101.38,48.27,0
2021030951,38.8,29,102.17,51.67,0
2021030869,63.5,39,103.63,57.6,0
2021030856,27.6,22,101.22,59.23,0
2021030845,61.9,44,103.39,49.1,0
2021030821,58.8,39,102.87,59.65,0
2021030770,39.4,27,104.54,48.87,0
2021030669,29.8,20,100.89,66.9,0
2021030600,56.5,49,99.71,79.77,0
2021030537,29.8,22,92.73,58.97,0
2021030506,44.7,33,96.85,51.87,0
2021030461,37,25,92.59,50.23,0
2021030457,41,27,92.1,97.78,0
2021030377,50.6,37,103.54,51.93,0
2021030310,59.5,38,101.79,51.22,0
2021030304,34.4,27,101.6,56.83,0
2021030288,31.8,25,101.44,66.1,0
2021030256,51.9,38,102.82,49.82,0
2021030245,35.6,24,104.26,67.07,0
2021030231,30.3,33,90.61,61.47,0
2021030230,36.6,29,63.89,56.48,0
2021030209,65.5,45,104.39,51.62,0
2021030149,34.5,25,92.74,65.68,0
2021030130,65,44,98.1,64.47,0
2021030108,36.1,26,104.3,74.77,0
2021030093,29.6,20,95.51,56.37,0
2021030092,32.8,22,96.25,53.42,0
2021030046,40.3,32,91.58,49.45,0
2021030030,53,38,104.34,53.13,0
2021021700,62.7,43,103.76,52.85,0
2021021659,53,35,103.49,96.1,0
2021021640,35,28,98.62,53.7,0
2021021575,57.9,42,101.29,53.58,0
2021021553,34.9,28,100.6,79.72,0
2021021552,38.2,25,109.11,61.85,0
2021021548,32.9,21,104.03,54.43,0
2021021545,39.2,26,106.49,63.85,0
2021021520,34.6,24,92.75,68.4,0
2021021463,51.7,43,105.9,46.7,0
2021021459,56.4,46,98.29,54.37,0
2021021405,58.9,39,104.3,51.62,0
2021021310,61.9,41,100.45,45.93,0
2021021296,35.5,22,103.94,54.4,0
2021021261,62.6,39,103.49,48.08,0
2021021223,36.8,23,100.75,52.18,0
2021021206,55,35,99.44,50.85,0
2021021179,60.9,39,105.58,82.87,0
2021021140,30.2,26,107.33,63.03,0
2021021081,60,36,101.83,49.18,0
2021021061,59.1,39,103.81,58.55,0
2021021030,44,34,103.55,61.45,0
2021020901,31,20,92.25,60.02,0
2021020745,56.8,33,107.59,74.33,0
2021020726,53.1,32,80.73,48.77,0
2021020664,35.8,22,85.44,53.57,0
2021020634,57.8,39,101.22,62.52,0
2021020633,57.9,39,98.34,58.17,0
2021020545,56.4,38,102.63,47.87,0
2021020475,43.6,31,98.65,73.28,0
2021020407,58.9,39,98.84,53.78,0
2021020290,62.2,41,98.5,49.12,0
2021020267,62.9,42,97.46,45.92,0
2021020251,62.9,38,96.63,72.47,0
2021020250,63.2,37,92.89,71.98,0
2021020205,39.2,23,103.24,67.35,0
2021020114,31.9,23,95.25,58.52,0
2021020054,65.7,40,97.75,52.95,0
2021020039,46.9,32,107.45,89.27,0
2021020033,29.2,19,90.33,56.93,0
2021011731,63.5,38,106.62,60.73,0
2021011715,47.9,37,90.78,51.67,0
2021011593,36.7,22,106.65,66.42,0
2021011589,57.9,39,94.16,57.42,0
2021011573,47.7,29,102.42,68.07,0
2021011571,53.4,36,102.78,54.68,0
2021011488,47,28,104.26,49.2,0
2021011482,56.8,33,99.3,56.63,0
2021011395,59.4,41,101.16,57.13,0
2021011369,28.6,22,98.16,62.98,0
2021011296,62.9,42,82.13,46.02,0
2021011238,51.7,35,104.39,48.25,0
2021011215,64.2,41,103.41,52.48,0
2021011202,34.8,26,97.33,68.82,0
2021011183,47.9,37,105,58.5,0
2021011167,33,22,93.83,55.8,0
2021011072,41,26,104.75,97.25,0
2021011026,41.5,26,106.67,80.17,0
2021011001,34.2,24,98.13,63.37,0
2021010978,62.1,37,102.28,54.65,0
2021010941,39.7,26,99.28,56.88,0
2021010852,48.8,37,98.97,58.37,0
2021010841,47.9,37,107,53.47,0
2021010789,33.3,20,100.06,56.27,0
2021010785,40.2,24,103.61,69.53,0
2021010770,50.1,41,103.98,52.67,0
2021010749,37.3,21,103.74,68.18,0
2021010742,47.8,38,103.83,47.12,0
2021010698,27.4,16,98.98,64.53,0
2021010540,45.8,28,107.58,49.47,0
2021010404,55.5,45,72.18,63.12,0
2021010359,59.1,35,107.07,72.32,0
2021010298,65.5,39,103.45,52.2,0
2021010270,47.9,33,105.63,63.65,0
2021010211,55,37,104.97,53.4,0
2021010173,64,38,106.28,55.93,0
2021010120,46.8,32,103.06,48.02,0
2021010112,36.6,26,97.82,51.32,0
2021010067,42,24,106.79,78.37,0
2021010008,64,38,102.52,54.53,0
2020122049,31.1,31,104.15,71.22,0
2020122038,36.8,22,101.23,70.92,0
2020122008,43.8,26,102.11,82.77,0
2020122001,40.5,26,100.03,89.3,0
2020121991,42.5,27,35.32,53.88,0
2020121986,59.2,35,104.96,63.68,0
2020121981,79.5,46,92.07,50.62,0
2020121974,34.1,24,97.48,58.6,0
2020121954,34.9,20,102.04,61.18,0
2020121938,31.2,19,93.69,74.72,0
2020121913,40.1,24,99.79,63.27,0
2020121906,32.9,22,100.18,66.3,0
2020121899,44.2,26,85.41,51.32,0
2020121873,42.7,29,106.07,49.78,0
2020121856,39.8,36,104.12,63.15,0
2020121828,60.9,41,98.23,45.58,0
2020121818,32.5,21,93.48,66.42,0
2020121803,47.9,33,96.31,93.02,0
2020121796,81.4,50,99.92,57.2,0
2020121747,30.7,18,107.66,60.93,0
2020121727,35.7,25,96.94,51.35,0
2020121704,40.9,30,99.7,51.98,0
2020121701,55.4,42,101.4,62.37,0
2020121661,68.4,46,96.95,48.88,0
2020121651,37.9,24,101.41,68.18,0
2020121593,31.6,27,97.91,56.18,0
2020121588,35.2,25,102.26,58.23,0
2020121544,43.5,25,98.32,58.15,0
2020121491,66.5,43,96.38,47.53,0
2020121470,36,23,99.33,51.43,0
2020121462,30.3,22,103.33,58.83,0
2020121441,33.2,19,106.06,70.73,0
2020121409,60.3,36,83.05,52.92,0
2020121375,37.3,23,100.26,58.08,0
2020121350,34.9,23,95.24,79,0
2020121301,36,24,102.59,54.93,0
2020121297,62,36,101.8,74.63,0
2020121246,36.5,24,98.17,53.92,0
2020121114,51.1,31,90.97,78.85,0
2020121082,59.6,35,77,46.9,0
2020121054,70.1,43,93.14,96.27,0
2020121053,28.2,22,91.95,62.27,0
2020121021,82.8,48,95.04,131.95,0
2020120975,79.7,54,87.22,71.87,0
2020120921,37.3,24,97.63,74.75,0
2020120847,40.4,26,98.62,89,0
2020120806,32.7,21,83.95,67.43,0
2020120784,40.4,28,99.98,60.28,0
2020120783,34.1,22,96.05,81.27,0
2020120782,37.3,24,98.66,66.05,0
2020120660,47.4,40,96.77,96.08,0
2020120635,38.1,23,104.9,49.88,0
2020120628,50.9,35,105.22,61.23,0
2020120622,56.4,39,103.89,57.85,0
2020120619,28.2,20,102.73,58.1,0
2020120609,39.6,23,98.2,77.22,0
2020120558,48.1,29,81.14,62.32,0
2020120552,58.7,36,96.27,62.07,0
2020120551,53.6,35,95.06,70.2,0
2020120542,40.7,25,97.53,88.53,0
2020120525,53.8,44,69.16,46.58,0
2020120520,59.1,35,99.18,58.1,0
2020120490,35.9,27,91.82,68.25,0
2020120466,28,18,85.99,57.92,0
2020120465,28.9,24,92.66,58.03,0
2020120386,42.4,30,103.38,65.3,0
2020120361,40.4,25,108.83,67.22,0
2020120339,32.7,21,100.88,76.78,0
2020120320,62.1,37,85.7,48.82,0
2020120306,58.6,37,90.83,69.18,0
2020120271,32.3,24,99.89,76.22,0
2020120268,39.8,24,88.9,64.73,0
2020120240,58.4,39,80.06,56.6,0
2020120237,59.5,34,104.42,46.45,0
2020120183,28.8,18,96.9,67.75,0
2020120172,53.2,33,99.7,100.22,0
2020120153,55.3,36,103.59,53.6,0
2020120123,48.8,29,100.97,55.63,0
2020120104,57.1,34,104.28,59.08,0
2020120095,50.8,32,82.69,92.73,0
2020120083,34.2,25,98.93,56.88,0
2020120053,43.9,29,101.77,95.15,0
2020120052,63.1,37,103.33,49.05,0
2020120032,52.5,34,100.64,64.68,0
2020120023,34.8,25,100.74,68.72,0
2020111854,27.9,21,99.19,60.38,0
2020111837,60.9,41,67.83,46.27,0
2020111724,48.1,29,101.61,84.97,0
2020111715,29.4,19,81.87,59.83,0
2020111696,35.2,28,103.9,63.23,0
2020111659,55.8,35,102.3,129.37,0
2020111626,38.1,24,106.97,53.25,0
2020111612,34.4,21,100.49,63.93,0
2020111597,59.3,35,96.27,75.85,0
2020111596,43.6,25,104.19,101.58,0
2020111556,54.7,33,98.97,111.4,0
2020111548,39.1,27,105.92,71.2,0
2020111532,46.3,27,104.25,57.97,0
2020111466,55.3,45,68.29,80.95,0
2020111392,41.4,31,76.41,67.05,0
2020111362,40.5,25,96.53,50.75,0
2020111353,67.3,45,99.48,58.62,0
2020111315,48.7,32,105.22,52.17,0
2020111271,64.2,41,101.18,79.57,0
2020111267,35.7,23,103.85,59.1,0
2020111266,36.2,23,103.71,59.32,0
2020111214,53.4,38,96.92,72.63,0
2020111138,41.5,29,93.6,99.58,0
2020111137,29,20,97.95,58.23,0
2020111088,42.6,37,102.79,55.68,0
2020111074,52.7,33,101.3,62.83,0
2020111073,65.6,42,101.82,67.12,0
2020111068,43.2,26,91.79,50.57,0
2020111024,57.1,38,106.99,48.78,0
2020111005,40.3,23,97.39,63.08,0
2020110999,57.3,34,99.45,51.37,0
2020110958,79.7,54,97.13,73.95,0
2020110941,51.9,35,108.02,48.57,0
2020110905,37.1,21,106.51,60.85,0
2020110873,32,21,89.64,59.23,0
2020110872,43.1,28,99.55,56.65,0
2020110857,30.4,27,101.42,58.6,0
2020110848,33.4,26,112.29,52.98,0
2020110846,34.3,22,81.29,57.55,0
2020110838,42.7,30,102.15,49.98,0
2020110785,36.1,22,105.16,71.5,0
2020110745,57.3,39,101.58,50,0
2020110744,55.8,35,100.9,107.6,0
2020110731,43.3,30,99.46,89.02,0
2020110723,50.7,33,99.77,49.95,0
2020110708,62.2,42,57.43,53.48,0
2020110671,54.3,33,103.27,88.55,0
2020110646,51.3,31,100.49,64.1,0
2020110640,46.7,30,102.05,69.32,0
2020110633,65.5,39,99.33,51.12,0
2020110585,47.8,36,101.69,51.05,0
2020110569,38.8,27,101.22,57.47,0
2020110548,30.1,22,94.53,56.38,0
2020110378,47.8,35,104.38,56.65,0
2020110377,36.6,22,105.31,71.97,0
2020110347,56.4,45,96.12,82.58,0
2020110329,53.6,34,97.05,57.48,0
2020110310,51.2,33,99.5,64.8,0
2020110308,59.2,34,106.02,66.97,0
2020110300,35.6,24,95.92,63.22,0
2020110287,51.4,35,105.41,56.1,0
2020110270,37.8,30,99.8,88.4,0
2020110254,36.9,26,96.79,85.4,0
2020110250,29.5,16,103.25,62.83,0
2020110205,47.9,37,95.43,86.62,0
2020110192,31,18,90.52,70.05,0
2020110190,32.2,19,96.94,55.13,0
2020110171,53.7,33,101.76,58,0
2020110163,32.2,25,98.09,55.33,0
2020110131,37.2,23,96.55,80.48,0
2020110069,62.8,42,57.39,98.73,0
2020110015,29,19,100.25,60.03,0
2020110013,42.7,34,103.55,61.78,0
2020102101,38.3,27,102.4,59.28,0
2020102100,37.7,29,106.32,63.15,0
2020102087,36.8,23,106.85,58.08,0
2020102085,31.9,21,104.31,64.78,0
2020102069,35.3,23,101.38,77.82,0
2020102026,42.5,25,94.02,82.83,0
2020102002,37.2,26,96.01,51.17,0
2020101991,29.3,18,95.82,57.08,0
2020101965,48.8,31,85.68,63.8,0
2020101952,31.6,19,96.24,66.85,0
2020101945,57.8,41,86.22,85.42,0
2020101944,48.2,37,103.06,63.28,0
2020101919,62.1,39,84,45.12,0
2020101899,42.3,28,99.73,53.4,0
2020101898,38.5,32,104.16,87.87,0
2020101865,40.2,26,102.26,68.03,0
2020101864,39.2,25,102.75,68.08,0
2020101828,38.8,26,90.95,82.83,0
2020101805,39.3,32,75.89,79.25,0
2020101803,54.1,33,69.49,54.78,0
2020101786,42.2,24,85.08,48.87,0
2020101783,45.2,26,84.53,47.62,0
2020101747,26.2,20,101.23,61.42,0
2020101744,55.3,45,73.98,63.8,0
2020101707,42.2,24,92.17,49.15,0
2020101687,59.6,40,76.36,56.7,0
2020101651,54.3,33,85.07,75.05,0
2020101594,52.7,34,100.32,62.68,0
2020101581,26.5,16,86.54,58.63,0
2020101576,51.2,35,95.76,47.72,0
2020101565,44.6,34,91.62,63.5,0
2020101557,55.9,38,65.32,49.38,0
2020101556,33.8,21,88.46,63.47,0
2020101555,48.7,36,92.48,62.03,0
2020101522,35,27,84.49,76.37,0
2020101518,45.2,26,87.04,70.13,0
2020101516,33.7,26,90.83,78.08,0
2020101502,39.1,36,101.16,62.72,0
2020101440,41.2,24,88.34,95.77,0
2020101418,58.3,34,70.12,46.83,0
2020101411,52.6,30,77.08,49.47,0
2020101387,56.9,38,69.03,70.45,0
2020101361,35.8,28,98.93,76.28,0
2020101359,51.4,42,89.26,54.15,0
2020101345,55.4,45,67.07,51.53,0
2020101330,56.5,38,70.12,58.88,0
2020101302,32.1,20,82.64,62.45,0
2020101235,54.4,44,82.65,85.93,0
2020101223,44.2,26,91.81,86.3,0
2020101218,69.2,44,108.78,59.05,0
2020101217,49.4,35,100.83,90.2,0
2020101186,46.7,30,102.07,51.8,0
2020101142,59,41,99.33,56.8,0
2020101141,59.8,38,104.68,52.92,0
2020101101,38.6,25,98.37,61.83,0
2020100967,48.7,41,99.09,88.05,0
2020100965,62.7,37,75.72,91.25,0
2020100634,56,37,92.17,59.95,0
2020100411,32.9,23,88.46,59.85,0
2020100342,43.1,25,89.66,48.47,0
2020100271,65.6,39,71.44,45.47,0
2020100245,40.7,26,96.67,64.57,0
